1	1.5354840021140466
2	1.004336148145491
3	0.9128423227966664
4	0.8754233578025518
5	0.8519086058276429
6	0.8332032554359697
7	0.8163567970834809
8	0.8002239978529512
9	0.784404429204421
10	0.7689465195105478
11	0.7539700156369368
12	0.7395064843446366
13	0.725577076624492
14	0.7121735081874824
15	0.6992590573087852
16	0.6868067862581814
17	0.674827187948917
18	0.6633588766407825
19	0.6524161361860785
20	0.6419816879273501
21	0.6320301899736721
22	0.6225390193707884
23	0.6134768185525181
24	0.6048007164867535
25	0.596467643895045
26	0.5884386148989721
27	0.5806784784968697
28	0.5731562184076449
29	0.5658452903128861
30	0.5587230640363757
31	0.5517702209227948
32	0.5449710051279977
33	0.5383137824261074
34	0.5317904074711792
35	0.5253938041459553
36	0.5191155200560277
37	0.5129451200569239
38	0.5068710928611784
39	0.5008820374267328
40	0.4949675105207139
41	0.4891184828553232
42	0.48332749746412607
43	0.47758862163297283
44	0.4718972777671018
45	0.4662500285969735
46	0.4606443666453188
47	0.4550785357076527
48	0.449551411421474
49	0.4440624785153521
50	0.43861193260145653
51	0.4332008785784685
52	0.4278315060936948
53	0.4225070666165917
54	0.41723155642348597
55	0.4120092172384443
56	0.40684411108564805
57	0.4017399441751844
58	0.3967001057290694
59	0.3917277706256636
60	0.386825948437475
61	0.3819974488160882
62	0.3772447886061196
63	0.37257007818412435
64	0.3679749162566114
65	0.36346031159774983
66	0.3590266421674139
67	0.35467365578210913
68	0.35040051065416006
69	0.346205848707834
70	0.342087890633851
71	0.338044540142425
72	0.3340734860517839
73	0.33017229399341996
74	0.3263384833286766
75	0.3225695881209891
76	0.31886320304656673
77	0.3152170159855118
78	0.31162882914480355
79	0.3080965703957643
80	0.30461829637408766
81	0.3011921889226701
82	0.29781654665897006
83	0.29448977373251917
84	0.2912103680471862
85	0.28797691117613516
86	0.2847880617732281
87	0.28164255350490647
88	0.2785391975661202
89	0.27547688894874856
90	0.2724546149910259
91	0.26947146441222425
92	0.26652663497349055
93	0.26361943801486176
94	0.26074929835334876
95	0.25791574840810183
96	0.2551184160023126
97	0.2523570061034983
98	0.24963127773730473
99	0.24694101826196435
100	0.24428601786444512
